gene_id	gene_type	gene_name	level
ENSG00000260410.2	pseudogene	RP11-505K9.3	level 1
ENSG00000103160.7	protein_coding	HSDL1	level 2
ENSG00000154099.13	protein_coding	DNAAF1	level 1
ENSG00000103168.12	protein_coding	TAF1C	level 2
ENSG00000140955.6	protein_coding	ADAD2	level 1
ENSG00000250685.3	antisense	RP11-486L19.2	level 2
ENSG00000168418.6	protein_coding	KCNG4	level 2
ENSG00000260858.1	lincRNA	RP11-558A11.1	level 2
ENSG00000201361.1	rRNA	RNA5SP433	level 3
ENSG00000103175.6	protein_coding	WFDC1	level 2
ENSG00000260530.1	antisense	RP11-558A11.2	level 2
ENSG00000260504.1	lincRNA	RP11-558A11.3	level 2
ENSG00000064270.8	protein_coding	ATP2C2	level 1
ENSG00000261286.1	antisense	RP11-517C16.2	level 2
ENSG00000140950.11	protein_coding	TLDC1	level 2
ENSG00000261243.1	antisense	RP11-517C16.4	level 2
ENSG00000103187.6	protein_coding	COTL1	level 2
ENSG00000261471.1	antisense	RP11-61F12.1	level 2
ENSG00000135686.8	protein_coding	KLHL36	level 2
ENSG00000103194.11	protein_coding	USP10	level 2
ENSG00000103196.7	protein_coding	CRISPLD2	level 1
ENSG00000260859.1	sense_intronic	RP11-254F19.2	level 2
ENSG00000265249.1	miRNA	AC025280.1	level 3
ENSG00000260340.1	lincRNA	RP11-254F19.3	level 2
ENSG00000153786.8	protein_coding	ZDHHC7	level 2
ENSG00000135709.8	protein_coding	KIAA0513	level 2
ENSG00000153789.8	protein_coding	FAM92B	level 3
ENSG00000262601.1	protein_coding	CTC-786C10.1	level 1
ENSG00000270313.1	pseudogene	CTC-786C10.2	level 1
ENSG00000179219.5	lincRNA	LINC00311	level 2
ENSG00000266307.1	miRNA	MIR5093	level 3
ENSG00000261567.1	protein_coding	RP11-680G10.1	level 2
ENSG00000264203.1	miRNA	AC092377.1	level 3
ENSG00000270124.1	lincRNA	RP11-118F19.1	level 2
ENSG00000260417.1	lincRNA	CTD-2542L18.1	level 2
ENSG00000131149.13	protein_coding	GSE1	level 2
ENSG00000263968.1	misc_RNA	RN7SL381P	level 3
ENSG00000131153.4	protein_coding	GINS2	level 2
ENSG00000154102.6	protein_coding	C16orf74	level 2
ENSG00000222190.1	miRNA	MIR1910	level 3
ENSG00000269898.1	antisense	RP11-568J23.4	level 2
ENSG00000131148.4	protein_coding	EMC8	level 2
ENSG00000252311.1	snRNA	RNU1-103P	level 3
ENSG00000270184.1	antisense	RP11-568J23.5	level 2
ENSG00000270159.1	antisense	RP11-568J23.6	level 2
ENSG00000131143.4	protein_coding	COX4I1	level 1
ENSG00000270698.1	pseudogene	RP11-568J23.7	level 1
ENSG00000214259.3	pseudogene	RP11-568J23.1	level 1
ENSG00000140968.6	protein_coding	IRF8	level 2
ENSG00000268804.1	lincRNA	RP11-542M13.3	level 2
ENSG00000269667.1	lincRNA	RP11-542M13.2	level 2
ENSG00000261177.1	lincRNA	RP11-805I24.1	level 2
ENSG00000268078.1	lincRNA	RP11-805I24.4	level 2
ENSG00000268505.1	lincRNA	RP11-805I24.3	level 2
ENSG00000269186.1	lincRNA	LINC01082	level 2
ENSG00000270058.1	lincRNA	RP11-514D23.3	level 2
ENSG00000268754.1	lincRNA	LINC01081	level 2
ENSG00000199949.1	misc_RNA	Y_RNA	level 3
ENSG00000268532.1	lincRNA	RP11-514D23.1	level 2
ENSG00000168367.5	lincRNA	LINC00917	level 2
ENSG00000269826.1	lincRNA	RP11-158I3.3	level 2
ENSG00000268473.1	pseudogene	RP11-158I3.1	level 1
ENSG00000268388.1	lincRNA	FENDRR	level 2
ENSG00000103241.5	protein_coding	FOXF1	level 1
ENSG00000270020.1	lincRNA	RP11-463O9.9	level 2
ENSG00000243697.1	pseudogene	RP11-463O9.1	level 1
ENSG00000103248.13	protein_coding	MTHFSD	level 1
ENSG00000260944.1	antisense	RP11-463O9.5	level 2
ENSG00000176692.4	protein_coding	FOXC2	level 2
ENSG00000176678.4	protein_coding	FOXL1	level 2
ENSG00000260387.1	lincRNA	RP11-463O9.6	level 2
ENSG00000261161.1	lincRNA	RP11-58A18.1	level 2
ENSG00000260026.1	lincRNA	CTD-2015G9.1	level 2
ENSG00000261175.1	lincRNA	CTD-2015G9.2	level 2
ENSG00000260795.1	pseudogene	RP11-107C10.1	level 1
ENSG00000232190.2	processed_transcript	RP11-134D3.1	level 2
ENSG00000261363.1	lincRNA	RP11-134D3.2	level 2
ENSG00000260456.2	protein_coding	C16orf95	level 2
ENSG00000261095.1	lincRNA	RP11-899L11.1	level 2
ENSG00000261651.1	antisense	RP11-899L11.3	level 2
ENSG00000261697.1	sense_intronic	RP11-178L8.5	level 2
ENSG00000243705.1	pseudogene	RP11-178L8.1	level 1
ENSG00000131152.4	protein_coding	RP11-178L8.4	level 2
ENSG00000239186.1	snoRNA	snoU13	level 3
ENSG00000270006.1	antisense	RP11-178L8.7	level 2
ENSG00000270082.1	antisense	RP11-178L8.8	level 2
ENSG00000103264.11	protein_coding	FBXO31	level 1
ENSG00000269901.1	antisense	RP11-178L8.9	level 2
ENSG00000140941.8	protein_coding	MAP1LC3B	level 2
ENSG00000261592.1	antisense	RP11-178L8.3	level 2
ENSG00000140948.7	protein_coding	ZCCHC14	level 2
ENSG00000260750.1	lincRNA	RP11-482M8.1	level 2
ENSG00000269935.1	antisense	RP11-482M8.3	level 2
ENSG00000154118.8	protein_coding	JPH3	level 1
ENSG00000226180.2	protein_coding	AC010536.1	level 3
ENSG00000104731.9	protein_coding	KLHDC4	level 2
ENSG00000205047.3	protein_coding	FLJ00104	level 3
ENSG00000260671.1	sense_intronic	RP11-278A23.2	level 2
ENSG00000260498.1	lincRNA	RP4-536B24.4	level 2
ENSG00000260177.1	lincRNA	RP4-536B24.3	level 2
ENSG00000103257.4	protein_coding	SLC7A5	level 2
ENSG00000260466.1	antisense	RP4-536B24.2	level 2
ENSG00000174990.3	protein_coding	CA5A	level 2
ENSG00000260603.1	sense_intronic	GS1-21A4.1	level 2
ENSG00000270385.1	pseudogene	GS1-21A4.2	level 1
ENSG00000260443.1	pseudogene	CTD-3057O21.1	level 1
ENSG00000172530.15	protein_coding	BANP	level 2
ENSG00000261193.1	lincRNA	RP11-863P13.5	level 2
ENSG00000260166.1	lincRNA	RP11-863P13.6	level 2
ENSG00000205037.2	lincRNA	RP11-863P13.4	level 2
ENSG00000260162.2	lincRNA	RP11-863P13.1	level 2
ENSG00000261327.3	lincRNA	RP11-863P13.3	level 2
ENSG00000261816.1	lincRNA	RP11-863P13.2	level 2
ENSG00000260420.1	lincRNA	LA16c-444G7.2	level 2
ENSG00000261273.1	lincRNA	LA16c-444G7.1	level 2
ENSG00000225614.2	protein_coding	ZNF469	level 2
ENSG00000179588.4	protein_coding	ZFPM1	level 2
ENSG00000263456.1	miRNA	MIR5189	level 3
ENSG00000261744.1	antisense	RP11-21B21.4	level 2
ENSG00000158545.11	protein_coding	ZC3H18	level 1
ENSG00000124391.4	protein_coding	IL17C	level 2
ENSG00000051523.6	protein_coding	CYBA	level 1
ENSG00000167508.6	protein_coding	MVD	level 1
ENSG00000260630.2	antisense	SNAI3-AS1	level 2
ENSG00000185669.5	protein_coding	SNAI3	level 2
ENSG00000158717.6	protein_coding	RNF166	level 2
ENSG00000259813.1	antisense	RP5-1142A6.5	level 2
ENSG00000174177.8	protein_coding	CTU2	level 2
ENSG00000103335.15	protein_coding	PIEZO1	level 1
ENSG00000265672.1	miRNA	MIR4722	level 3
ENSG00000260121.1	antisense	RP5-1142A6.9	level 2
ENSG00000224888.3	antisense	RP5-1142A6.2	level 2
ENSG00000260617.1	antisense	RP5-1142A6.7	level 2
ENSG00000182376.2	antisense	RP5-1142A6.8	level 2
ENSG00000167513.4	protein_coding	CDT1	level 2
ENSG00000198931.6	protein_coding	APRT	level 2
ENSG00000141012.8	protein_coding	GALNS	level 1
ENSG00000269422.1	protein_coding	AC092384.1	level 3
ENSG00000167515.6	protein_coding	TRAPPC2L	level 1
ENSG00000205022.5	protein_coding	PABPN1L	level 2
ENSG00000129993.10	protein_coding	CBFA2T3	level 2
ENSG00000259881.1	antisense	RP11-830F9.5	level 2
ENSG00000261226.1	sense_intronic	RP11-830F9.7	level 2
ENSG00000205018.2	protein_coding	RP11-830F9.6	level 2
ENSG00000259989.1	lincRNA	CTD-2555A7.1	level 2
ENSG00000256982.1	lincRNA	CTD-2555A7.2	level 2
ENSG00000176715.11	protein_coding	ACSF3	level 1
ENSG00000261546.1	antisense	CTD-2555A7.3	level 2
ENSG00000180422.3	lincRNA	LINC00304	level 2
ENSG00000205015.1	lincRNA	RP11-46C24.3	level 2
ENSG00000129910.3	protein_coding	CDH15	level 2
ENSG00000259803.2	protein_coding	SLC22A31	level 2
ENSG00000259877.1	antisense	RP11-46C24.7	level 2
ENSG00000170100.9	protein_coding	ZNF778	level 2
ENSG00000260659.1	antisense	RP11-46C24.6	level 2
ENSG00000260637.1	lincRNA	RP11-46C24.5	level 2
ENSG00000167522.10	protein_coding	ANKRD11	level 1
ENSG00000268218.1	protein_coding	AC137932.1	level 3
ENSG00000260279.1	antisense	AC137932.5	level 2
ENSG00000261253.1	antisense	AC137932.6	level 2
ENSG00000261574.1	sense_intronic	RP1-168P16.2	level 2
ENSG00000261692.1	sense_intronic	RP1-168P16.1	level 2
ENSG00000252887.1	snRNA	RNU6-430P	level 3
ENSG00000270832.1	pseudogene	RP1-168P16.3	level 1
ENSG00000197912.9	protein_coding	SPG7	level 1
ENSG00000261118.1	antisense	RP11-104N10.1	level 2
ENSG00000252579.1	snRNA	RNU7-117P	level 3
ENSG00000167526.9	protein_coding	RPL13	level 1
ENSG00000200084.1	snoRNA	SNORD68	level 3
ENSG00000178773.10	protein_coding	CPNE7	level 1
ENSG00000015413.5	protein_coding	DPEP1	level 2
ENSG00000131165.10	protein_coding	CHMP1A	level 1
ENSG00000167523.9	protein_coding	SPATA33	level 1
ENSG00000185324.17	protein_coding	CDK10	level 1
ENSG00000260259.1	protein_coding	RP11-368I7.4	level 1
ENSG00000158792.11	protein_coding	SPATA2L	level 2
ENSG00000075399.8	protein_coding	VPS9D1	level 2
ENSG00000261373.1	antisense	VPS9D1-AS1	level 2
ENSG00000158805.7	protein_coding	ZNF276	level 2
ENSG00000187741.10	protein_coding	FANCA	level 2
ENSG00000204991.6	protein_coding	SPIRE2	level 2
ENSG00000141002.14	protein_coding	TCF25	level 1
ENSG00000267048.1	processed_transcript	RP11-566K11.7	level 2
ENSG00000258839.2	protein_coding	MC1R	level 2
ENSG00000256390.1	pseudogene	AC092143.1	level 3
ENSG00000198211.8	protein_coding	TUBB3	level 1
ENSG00000259006.1	antisense	RP11-566K11.4	level 2
ENSG00000258947.2	protein_coding	TUBB3	level 1
ENSG00000140995.12	protein_coding	DEF8	level 2
ENSG00000261317.1	antisense	RP11-566K11.5	level 2
ENSG00000177946.4	protein_coding	CENPBD1	level 2
ENSG00000223959.4	pseudogene	AFG3L1P	level 2
ENSG00000003249.9	protein_coding	DBNDD1	level 2
ENSG00000141013.10	protein_coding	GAS8	level 2
ENSG00000221819.2	protein_coding	C16orf3	level 2
ENSG00000222019.3	pseudogene	URAHP	level 2
ENSG00000126856.9	protein_coding	PRDM7	level 2
ENSG00000261812.1	polymorphic_pseudogene	TUBB8P7	level 2
ENSG00000260528.2	processed_transcript	FAM157C	level 2
ENSG00000260507.1	lincRNA	RP11-356C4.3	level 2
ENSG00000261172.1	lincRNA	RP11-356C4.5	level 2
ENSG00000222359.1	snRNA	RNU6-355P	level 3
ENSG00000260923.1	lincRNA	AC137934.1	level 2
ENSG00000273288.1	miRNA	AC108004.5	level 3
ENSG00000272636.1	protein_coding	DOC2B	level 2
ENSG00000273172.1	lincRNA	AC108004.2	level 2
ENSG00000181031.11	protein_coding	RPH3AL	level 1
ENSG00000262920.1	antisense	RP11-1260E13.1	level 2
ENSG00000262061.1	processed_transcript	RP11-1260E13.4	level 2
ENSG00000262294.1	antisense	RP11-1260E13.2	level 2
ENSG00000262558.1	antisense	RP11-1260E13.3	level 2
ENSG00000241525.3	antisense	AC108004.3	level 2
ENSG00000187624.7	protein_coding	C17orf97	level 1
ENSG00000183688.4	protein_coding	FAM101B	level 2
ENSG00000263015.1	antisense	RP5-1029F21.3	level 2
ENSG00000141252.15	protein_coding	VPS53	level 1
ENSG00000263300.1	antisense	RP5-1029F21.4	level 2
ENSG00000262905.1	antisense	RP5-1029F21.2	level 2
ENSG00000262708.1	pseudogene	RP11-411G7.2	level 1
ENSG00000244097.1	pseudogene	RPS4XP17	level 1
ENSG00000167695.10	protein_coding	FAM57A	level 1
ENSG00000179409.6	protein_coding	GEMIN4	level 1
ENSG00000231784.4	pseudogene	DBIL5P	level 2
ENSG00000167699.9	protein_coding	GLOD4	level 2
ENSG00000196737.2	pseudogene	AC087392.1	level 3
ENSG00000262228.1	lincRNA	RP11-676J12.4	level 2
ENSG00000171861.6	protein_coding	RNMTL1	level 2
ENSG00000262434.1	antisense	RP11-676J12.8	level 2
ENSG00000167693.12	protein_coding	NXN	level 2
ENSG00000262133.1	antisense	RP11-676J12.6	level 2
ENSG00000262003.1	protein_coding	RP11-676J12.7	level 2
ENSG00000263017.1	pseudogene	RP11-356I18.1	level 1
ENSG00000265403.1	miRNA	AC015884.1	level 3
ENSG00000177370.4	protein_coding	TIMM22	level 2
ENSG00000159842.10	protein_coding	ABR	level 1
ENSG00000264429.1	miRNA	MIR3183	level 3
ENSG00000235361.1	antisense	AC016292.1	level 2
ENSG00000262213.1	lincRNA	AC144836.1	level 2
ENSG00000205899.3	protein_coding	BHLHA9	level 2
ENSG00000184811.3	protein_coding	TUSC5	level 2
ENSG00000108953.12	protein_coding	YWHAE	level 1
ENSG00000167193.7	protein_coding	CRK	level 2
ENSG00000262777.1	antisense	RP11-818O24.3	level 2
ENSG00000197879.10	protein_coding	MYO1C	level 2
ENSG00000132376.15	protein_coding	INPP5K	level 2
ENSG00000236618.2	antisense	PITPNA-AS1	level 2
ENSG00000174238.10	protein_coding	PITPNA	level 2
ENSG00000167703.10	protein_coding	SLC43A2	level 1
ENSG00000243704.2	misc_RNA	RN7SL105P	level 3
ENSG00000238946.1	snoRNA	snoU13	level 3
ENSG00000074660.11	protein_coding	SCARF1	level 2
ENSG00000167705.7	protein_coding	RILP	level 2
ENSG00000174231.12	protein_coding	PRPF8	level 1
ENSG00000185561.8	protein_coding	TLCD2	level 1
ENSG00000186594.8	lincRNA	MIR22HG	level 2
ENSG00000167716.14	protein_coding	WDR81	level 1
ENSG00000262791.1	antisense	RP11-961A15.1	level 2
ENSG00000167711.9	protein_coding	SERPINF2	level 1
ENSG00000132386.6	protein_coding	SERPINF1	level 1
ENSG00000186532.7	protein_coding	SMYD4	level 2
ENSG00000132383.7	protein_coding	RPA1	level 1
ENSG00000265504.1	miRNA	AC130689.1	level 3
ENSG00000108958.4	pseudogene	AC016292.3	level 2
ENSG00000185924.6	protein_coding	RTN4RL1	level 2
ENSG00000262445.3	antisense	CTD-2545H1.2	level 2
ENSG00000228133.2	antisense	AC099684.1	level 2
ENSG00000262869.1	sense_intronic	CTD-2545H1.1	level 2
ENSG00000108963.13	protein_coding	DPH1	level 2
ENSG00000262664.1	protein_coding	OVCA2	level 2
ENSG00000262533.1	antisense	RP11-667K14.4	level 2
ENSG00000263050.1	lincRNA	RP11-667K14.3	level 2
ENSG00000267200.1	miRNA	MIR132	level 2
ENSG00000267195.1	miRNA	MIR212	level 2
ENSG00000177374.8	protein_coding	HIC1	level 2
ENSG00000070366.9	protein_coding	SMG6	level 1
ENSG00000262810.1	antisense	RP11-667K14.5	level 2
ENSG00000262402.1	pseudogene	RP11-667K14.8	level 1
ENSG00000265777.1	misc_RNA	RN7SL624P	level 3
ENSG00000236838.2	antisense	AC090617.1	level 1
ENSG00000236457.1	sense_intronic	AC130689.5	level 2
ENSG00000225084.1	antisense	AL450226.2	level 2
ENSG00000167720.8	protein_coding	SRR	level 2
ENSG00000262333.1	pseudogene	HNRNPA1P16	level 1
ENSG00000167721.6	protein_coding	TSR1	level 2
ENSG00000212552.2	sense_intronic	SNORD91B	level 2
ENSG00000212163.2	sense_intronic	SNORD91A	level 2
ENSG00000141258.8	protein_coding	SGSM2	level 1
ENSG00000263345.1	antisense	RP1-59D14.5	level 2
ENSG00000070444.10	protein_coding	MNT	level 1
ENSG00000262456.1	antisense	RP1-59D14.1	level 2
ENSG00000127804.8	protein_coding	METTL16	level 1
ENSG00000205821.4	protein_coding	AC006435.1	level 3
ENSG00000243049.2	misc_RNA	RN7SL33P	level 3
ENSG00000262953.1	pseudogene	EIF4A1P9	level 1
ENSG00000007168.8	protein_coding	PAFAH1B1	level 2
ENSG00000262480.2	pseudogene	SAMD11P1	level 1
ENSG00000239024.1	snoRNA	snoU13	level 3
ENSG00000239884.2	misc_RNA	RN7SL608P	level 3
ENSG00000272770.1	antisense	RP11-74E22.5	level 2
ENSG00000272911.1	lincRNA	RP11-74E22.6	level 2
ENSG00000132361.12	protein_coding	CLUH	level 2
ENSG00000262050.1	antisense	RP11-74E22.3	level 2
ENSG00000261963.2	pseudogene	RP11-74E22.4	level 2
ENSG00000272920.1	lincRNA	hsa-mir-1253	level 2
ENSG00000221200.1	miRNA	MIR1253	level 3
ENSG00000265566.1	misc_RNA	RN7SL605P	level 3
ENSG00000132359.9	protein_coding	RAP1GAP2	level 1
ENSG00000262884.1	antisense	CTD-3060P21.1	level 2
ENSG00000262628.1	protein_coding	OR1D5	level 2
ENSG00000184166.1	protein_coding	OR1D2	level 2
ENSG00000142163.6	pseudogene	OR1E3	level 2
ENSG00000183024.3	protein_coding	OR1G1	level 2
ENSG00000261848.1	lincRNA	CTD-2309O5.3	level 2
ENSG00000262085.2	pseudogene	OR1P1	level 2
ENSG00000172150.4	protein_coding	OR1A2	level 2
ENSG00000172146.1	protein_coding	OR1A1	level 2
ENSG00000255095.1	pseudogene	OR1D4	level 2
ENSG00000262106.1	pseudogene	OR1D3P	level 2
ENSG00000221882.2	protein_coding	OR3A2	level 2
ENSG00000262670.1	sense_overlapping	RP11-64J4.2	level 2
ENSG00000180090.3	protein_coding	OR3A1	level 2
ENSG00000180068.7	pseudogene	OR3A4P	level 2
ENSG00000272546.1	pseudogene	OR3A5P	level 2
ENSG00000267129.1	pseudogene	OR1AC1P	level 2
ENSG00000180042.3	pseudogene	OR1R1P	level 2
ENSG00000180016.2	protein_coding	OR1E1	level 2
ENSG00000159961.1	protein_coding	OR3A3	level 2
ENSG00000127780.3	protein_coding	OR1E2	level 2
ENSG00000141255.8	protein_coding	SPATA22	level 1
ENSG00000108381.6	protein_coding	ASPA	level 2
ENSG00000167723.10	protein_coding	TRPV3	level 2
ENSG00000262304.1	protein_coding	SHPK	level 2
ENSG00000196689.6	protein_coding	TRPV1	level 1
ENSG00000263338.1	sense_intronic	RP11-235E17.3	level 2
ENSG00000261916.1	sense_intronic	RP11-235E17.4	level 2
ENSG00000197417.7	protein_coding	SHPK	level 2
ENSG00000262248.1	pseudogene	RP11-235E17.5	level 1
ENSG00000040531.10	protein_coding	CTNS	level 1
ENSG00000262903.1	antisense	RP11-235E17.6	level 2
ENSG00000213977.3	protein_coding	TAX1BP3	level 2
ENSG00000257950.3	protein_coding	P2RX5-TAX1BP3	level 2
ENSG00000240898.1	pseudogene	RP11-48B14.1	level 1
ENSG00000127774.6	protein_coding	EMC6	level 2
ENSG00000083454.17	protein_coding	P2RX5	level 2
ENSG00000083457.7	protein_coding	ITGAE	level 1
ENSG00000262692.1	antisense	CTD-3195I5.3	level 2
ENSG00000177602.4	protein_coding	GSG2	level 2
ENSG00000262358.1	antisense	CTD-3195I5.4	level 2
ENSG00000262194.1	lincRNA	CTD-3195I5.5	level 2
ENSG00000262758.1	lincRNA	CTD-3195I5.1	level 2
ENSG00000074356.12	protein_coding	C17orf85	level 1
ENSG00000004660.10	protein_coding	CAMKK1	level 2
ENSG00000108405.3	protein_coding	P2RX1	level 2
ENSG00000074370.13	protein_coding	ATP2A3	level 2
ENSG00000263312.1	lincRNA	RP11-459C13.1	level 2
ENSG00000074755.10	protein_coding	ZZEF1	level 2
ENSG00000252456.1	rRNA	RNA5SP434	level 3
ENSG00000238807.1	snoRNA	snoU13	level 3
ENSG00000167740.5	protein_coding	CYB5D2	level 2
ENSG00000185722.12	protein_coding	ANKFY1	level 1
ENSG00000263165.1	antisense	RP11-810M2.2	level 2
ENSG00000251812.1	misc_RNA	Y_RNA	level 3
ENSG00000207390.1	misc_RNA	Y_RNA	level 3
ENSG00000263219.1	pseudogene	RYKP1	level 1
ENSG00000132388.8	protein_coding	UBE2G1	level 1
ENSG00000261868.1	pseudogene	RP11-104O19.2	level 1
ENSG00000263882.1	misc_RNA	RN7SL774P	level 3
ENSG00000182557.3	protein_coding	SPNS3	level 2
ENSG00000262823.1	antisense	RP13-580F15.2	level 2
ENSG00000229782.1	antisense	AC118754.4	level 2
ENSG00000183018.4	protein_coding	SPNS2	level 2
ENSG00000132382.10	protein_coding	MYBBP1A	level 2
ENSG00000167741.6	protein_coding	GGT6	level 2
ENSG00000262921.1	lincRNA	RP11-141J13.3	level 2
ENSG00000262519.1	pseudogene	RP11-141J13.4	level 1
ENSG00000188176.7	protein_coding	SMTNL2	level 2
ENSG00000261863.1	lincRNA	RP11-141J13.5	level 2
ENSG00000222429.1	snRNA	RNU6-955P	level 3
ENSG00000161905.8	protein_coding	ALOX15	level 2
ENSG00000141456.10	protein_coding	PELP1	level 2
ENSG00000235085.2	antisense	AC091153.4	level 2
ENSG00000244184.1	antisense	RP11-314A20.2	level 2
ENSG00000213939.4	pseudogene	RP11-314A20.1	level 1
ENSG00000141480.13	protein_coding	ARRB2	level 2
ENSG00000161920.5	protein_coding	MED11	level 1
ENSG00000261898.2	antisense	RP11-314A20.5	level 2
ENSG00000161921.10	protein_coding	CXCL16	level 2
ENSG00000141497.9	protein_coding	ZMYND15	level 2
ENSG00000142484.5	protein_coding	TM4SF5	level 2
ENSG00000182853.7	protein_coding	VMO1	level 2
ENSG00000182327.7	protein_coding	GLTPD2	level 2
ENSG00000142507.5	protein_coding	PSMB6	level 2
ENSG00000262165.1	lincRNA	RP11-81A22.5	level 2
ENSG00000129219.9	protein_coding	PLD2	level 1
ENSG00000141503.11	protein_coding	MINK1	level 2
ENSG00000230201.4	pseudogene	ATP6V0CP1	level 1
ENSG00000263599.1	misc_RNA	RN7SL171P	level 3
ENSG00000264113.1	misc_RNA	RN7SL784P	level 3
ENSG00000108556.7	protein_coding	CHRNE	level 2
ENSG00000205710.3	protein_coding	C17orf107	level 2
ENSG00000185245.6	protein_coding	GP1BA	level 2
ENSG00000108528.9	protein_coding	SLC25A11	level 2
ENSG00000108523.11	protein_coding	RNF167	level 1
ENSG00000108518.7	protein_coding	PFN1	level 2
ENSG00000108515.13	protein_coding	ENO3	level 1
ENSG00000091640.3	protein_coding	SPAG7	level 1
ENSG00000108509.16	protein_coding	CAMTA2	level 1
ENSG00000262429.1	antisense	RP5-1050D4.3	level 2
ENSG00000234203.1	antisense	RP5-1050D4.2	level 2
ENSG00000262678.1	antisense	RP5-1050D4.4	level 2
ENSG00000203562.2	pseudogene	AC004771.1	level 3
ENSG00000262227.1	antisense	RP5-1050D4.5	level 2
ENSG00000196388.4	protein_coding	INCA1	level 2
ENSG00000129250.7	protein_coding	KIF1C	level 2
ENSG00000227495.1	antisense	AC109333.10	level 1
ENSG00000132517.10	protein_coding	SLC52A1	level 1
ENSG00000262495.1	pseudogene	RP11-46I8.1	level 2
ENSG00000262693.1	antisense	RP11-46I8.3	level 2
ENSG00000180787.5	protein_coding	ZFP3	level 2
ENSG00000167840.9	protein_coding	ZNF232	level 2
ENSG00000234327.3	processed_transcript	AC012146.7	level 2
ENSG00000129204.12	protein_coding	USP6	level 2
ENSG00000262855.1	pseudogene	RP11-46I8.4	level 2
ENSG00000180626.9	protein_coding	ZNF594	level 2
ENSG00000261879.1	antisense	RP11-333E1.1	level 2
ENSG00000161929.10	protein_coding	SCIMP	level 2
ENSG00000263164.1	lincRNA	RP11-333E1.2	level 2
ENSG00000029725.12	protein_coding	RABEP1	level 1
ENSG00000108559.7	protein_coding	NUP88	level 1
ENSG00000263220.1	antisense	RP11-420A6.2	level 2
ENSG00000129197.10	protein_coding	RPAIN	level 2
ENSG00000263272.1	antisense	CTC-524C5.2	level 2
ENSG00000108561.4	protein_coding	C1QBP	level 1
ENSG00000005100.8	protein_coding	DHX33	level 1
ENSG00000262099.1	lincRNA	CTC-524C5.5	level 2
ENSG00000072849.6	protein_coding	DERL2	level 2
ENSG00000167842.11	protein_coding	MIS12	level 2
ENSG00000091592.11	protein_coding	NLRP1	level 2
ENSG00000253071.1	snRNA	RNU7-31P	level 3
ENSG00000262961.1	pseudogene	CTB-162E12.1	level 1
ENSG00000179314.9	protein_coding	WSCD1	level 2
ENSG00000262231.1	processed_transcript	RP11-960B9.2	level 2
ENSG00000206618.1	snRNA	RNU6-1264P	level 3
ENSG00000262609.1	pseudogene	BTF3P14	level 1
ENSG00000129221.10	protein_coding	AIPL1	level 2
ENSG00000262818.1	pseudogene	RP11-636N17.1	level 2
ENSG00000129195.11	protein_coding	FAM64A	level 1
ENSG00000091622.11	protein_coding	PITPNM3	level 1
ENSG00000198920.5	protein_coding	KIAA0753	level 2
ENSG00000200914.1	rRNA	RNA5SP435	level 3
ENSG00000129235.6	protein_coding	TXNDC17	level 1
ENSG00000108590.6	protein_coding	MED31	level 1
ENSG00000212734.4	protein_coding	C17orf100	level 2
